duration,avgSpeed,heightDiff,grndDist,totDist,angleVar,distDiff,resolution,fx,fy,fz,previousCluster,annotation
6365,0.44473,11.653,0.017463,0.10675,0.28159,0.089284,0.21681,0,0,0,'flying','floating'
2897,0.27615,11.64,0.006031,0.033466,0.26959,0.027435,0.22782,0,0,0,'unknown','floating'
3201,56.169,222.41,16.915,17.597,0.13931,0.68188,0.22493,0,2.5,2.5,'floating','flying'
2881,31.899,7.8106,9.3937,9.5191,0.11936,0.1254,0.22909,?,?,?,'unknown','flying'
5184,0.4173,4.1626,0.012759,0.034905,0.30053,0.022146,0.21991,?,?,?,'unknown','floating'
1442,33.759,23.975,5.5416,5.5835,0.2123,0.04197,0.24965,3.125,3.125,3.125,'floating','flying'
6797,2.7401,0.49167,1.8616,2.4229,0.17444,0.56129,0.21186,0,0,0,'flying','floating'
2609,37.108,3.0061,5.3819,9.4769,0.10975,4.095,0.22997,3.125,3.125,3.125,'floating','flying'
2306,6.9345,1.0045,1.3976,2.0814,0.138,0.68383,0.23417,0,0,0.625,'flying','floating'
2639,8.2626,61.526,1.4806,2.6403,0.1124,1.1597,0.22736,0,0,0,'badCluster','floating'
2592,51.133,1.9199,8.864,11.153,0.15972,2.2894,0.23148,0,0,0,'floating','flying'
2592,2.084,3.0349,0.4341,0.48234,0.19653,0.048233,0.23148,0,0,0,'flying','diving'
1442,33.463,10.847,0.56296,2.8809,0.39574,2.318,0.24965,3.125,0,3.125,'diving','diving'
3745,38.664,8.1235,13.201,14.111,0.071451,0.9103,0.2243,?,?,?,'badCluster','flying'
6800,17.339,15.128,5.4734,12.846,0.082064,7.3723,0.21177,0,0,0,'flying','flying'
3288,40.306,89.499,9.7661,13.223,0.18633,3.4569,0.21898,0,0,0,'flying','flying'
1486,49.347,16.475,6.3337,6.4018,0.094326,0.068103,0.24226,3.125,3.125,3.125,'unknown','flying'
3533,36.283,15.766,10.839,13.562,0.12221,2.7223,0.22078,?,?,?,'flying','flying'
2016,12.968,2.0105,2.8965,3.1853,0.11077,0.28886,0.2381,?,?,?,'flying','diving'
2592,27.784,20.062,6.4737,7.4481,0.11541,0.97445,0.23148,3.125,3.125,3.125,'unknown','flying'
1442,10.885,27.977,0.39952,1.9048,0.2478,1.5053,0.24965,0,0,0,'flying','diving'
1443,47.724,3.957,6.382,6.5235,0.236,0.14146,0.24948,0,0,4.375,'unknown','flying'
2349,8.2157,3.6168,1.9921,2.0837,0.14673,0.091579,0.22989,0,0,0,'unknown','flying'
1439,4.4846,0.98165,0.61934,0.62184,0.057946,0.002492,0.25017,0,0,0,'flying','flying'
1728,12.799,8.0105,0.34722,1.0483,0.16389,0.70104,0.24306,8.4375,0,4.375,'flying','diving'
2594,13.408,4.0274,1.1846,2.4636,0.18783,1.279,0.2313,0,0,1.25,'unknown','flying'
1151,5.6211,4.9957,0.27272,0.76246,0.053721,0.48974,0.26064,?,?,?,'unknown','diving'
1514,25.888,1.8827,4.2549,4.6326,0.26994,0.37775,0.23778,?,?,?,'diving','flying'
2694,3.5761,2.0588,1.1638,1.1688,0.1083,0.004993,0.22272,?,?,?,'flying','flying'
6145,6.9518,13.513,1.364,4.8276,0.073137,3.4636,0.21481,0,0,0,'badCluster','floating'
2016,0.82891,3.007,0.03226,0.039565,0.24768,0.007304,0.2381,0,0,0,'badCluster','floating'
2127,18.602,2.1182,3.6153,3.7713,0.23833,0.15598,0.22567,0,0,2.8125,'badCluster','flying'
4049,23.198,43.529,5.4,9.9336,0.19101,4.5336,0.20746,0,0,0,'badCluster','diving'
1152,8.0791,10.059,0.5146,0.58221,0.29335,0.067612,0.26042,0,0,0,'unknown','floating'
1227,30.123,0.93482,5.1395,5.1395,0.1398,1.6e-05,0.2445,0,0,0.9375,'floating','flying'
2324,48.831,15.906,9.1601,9.1607,0.054213,0.000559,0.23236,0,0,0,'flying','flying'
3565,30.927,33.306,6.3803,10.359,0.18049,3.9788,0.21879,?,?,?,'flying','flying'
1769,3.8098,4.0045,0.86286,0.93702,0.25461,0.074164,0.23742,0,0,1.5625,'unknown','floating'
1481,4.2712,14.21,1.1885,1.2081,0.25572,0.019535,0.24308,0,0,1.25,'floating','floating'
4162,10.934,10.861,3.5938,3.6974,0.084699,0.10358,0.21624,0,0,3.75,'floating','floating'
1440,6.3954,4.0697,1.2914,1.3092,0.12817,0.017822,0.25,0,0,0,'floating','floating'
1797,8.048,3.8629,1.5184,1.5488,0.081297,0.030383,0.23372,0,0,0,'floating','floating'
3920,7.529,0.54448,2.9592,3.1062,0.045412,0.14704,0.19898,0,0,0,'floating','flying'
1184,2.5152,0.92734,0.25609,0.25676,0.30976,0.000665,0.25338,?,?,?,'unknown','floating'
2045,7.1583,2.3322,2.0476,2.109,0.16706,0.061408,0.23472,0,0,0,'unknown','floating'
1440,3.9699,4.0829,0.038087,0.82278,0.14012,0.78469,0.25,0,0,0,'floating','floating'
2190,4.0378,13.473,0.69797,1.1411,0.25357,0.44311,0.21918,0,0,3.125,'unknown','floating'
2024,10.924,10.81,1.516,1.6812,0.18924,0.16519,0.23715,?,?,?,'floating','flying'
1152,40.282,9.9967,5.1473,5.1571,0.027475,0.009712,0.26042,?,?,?,'unknown','flying'
1440,43.551,16,7.6962,7.7075,0.02766,0.011318,0.25,?,?,?,'flying','flying'
1440,42.468,28.152,3.9142,5.1637,0.21261,1.2495,0.20833,?,?,?,'flying','flying'
1154,3.4904,0.97752,0.13313,0.30247,0.2366,0.16934,0.25997,?,?,?,'flying','floating'
1154,8.0413,13.061,0.84172,0.90589,0.37664,0.064166,0.25997,0,0,1.5625,'unknown','floating'
861,18.186,8.0701,0.33057,1.405,0.16729,1.0745,0.27875,0,0,0,'floating','diving'
1446,2.5309,5.7986,0.139,0.58294,0.16817,0.44394,0.24896,?,?,?,'diving','floating'
1446,19.637,20.136,1.5711,1.8655,0.40851,0.29439,0.24896,?,?,?,'floating','flying'
2013,34.761,28.399,6.3783,6.472,0.089971,0.093743,0.23845,3.125,0,3.125,'unknown','flying'
1152,43.61,24.886,5.8527,5.8843,0.038724,0.03158,0.26042,3.125,0,3.125,'flying','flying'
3183,47.974,56.752,13.65,13.963,0.28175,0.31343,0.2262,0,3.4375,6.5625,'badCluster','flying'
1727,50.149,27.898,6.0492,6.688,0.21034,0.63882,0.2432,?,?,?,'unknown','flying'
2319,27.114,3.2732,5.2953,5.8959,0.18025,0.60059,0.23286,0,0,0,'flying','flying'
1728,38.851,0.19522,4.8646,6.0607,0.19274,1.1961,0.24306,?,?,?,'unknown','flying'
1475,10.051,26.286,0.38968,0.56963,0.31921,0.17995,0.24407,?,?,?,'flying','diving'
6354,0.29231,2.0724,0.006589,0.018509,0.26876,0.01192,0.21719,?,?,?,'unknown','floating'
2039,24.255,2.4576,5.5067,5.7752,0.24174,0.26854,0.23541,6.875,3.4375,6.875,'unknown','flying'
3457,38.444,2.5913,3.6271,9.2463,0.35683,5.6192,0.22563,?,?,?,'unknown','diving'
1583,33.458,21.853,2.4434,3.4945,0.19409,1.0511,0.22742,?,?,?,'diving','diving'
2304,4.9731,8.0173,0.25795,0.51858,0.26899,0.26062,0.23438,?,?,?,'diving','diving'
1496,26.189,6.9293,1.2003,2.7034,0.26037,1.5031,0.24064,?,?,?,'unknown','diving'
3198,4.4692,0.11654,0.48776,1.6238,0.11073,1.1361,0.22514,0,0,0,'unknown','floating'
1745,14.406,9.2742,1.6188,2.0274,0.29488,0.40861,0.24069,7.8125,0,0.9375,'floating','flying'
1440,34.985,22.965,3.416,4.784,0.16889,1.368,0.25,?,?,?,'unknown','flying'
2412,2.7116,18.226,0.5042,0.57834,0.19455,0.074148,0.22388,?,?,?,'badCluster','floating'
2015,54.284,1.9878,10.236,10.285,0.15893,0.048561,0.23821,?,?,?,'floating','floating'
1449,45.201,104.82,5.4933,6.1098,0.38873,0.61649,0.24845,?,?,?,'unknown','flying'
3745,32.366,3.6809,8.9582,10.644,0.22229,1.6862,0.2243,3.125,3.125,3.125,'unknown','flying'
2017,29.84,10.244,5.721,5.9316,0.14853,0.2106,0.23798,3.125,3.125,3.125,'flying','flying'
3454,39.498,35.962,8.8079,11.369,0.29358,2.5611,0.22582,0,0,5,'badCluster','diving'
1439,46.302,40.672,7.5353,7.6635,0.0763,0.12817,0.25017,3.125,3.125,6.25,'badCluster','flying'
7335,52.894,15.791,33.221,36.256,0.12841,3.0356,0.21268,?,?,?,'flying','flying'
16012,2.5256,1.5766,2.7609,3.4653,0.20145,0.7043,0.20984,?,?,?,'flying','floating'
2714,7.7363,9.3884,1.2574,1.2851,0.15852,0.027723,0.22108,?,?,?,'floating','floating'
2305,1.7352,60.216,0.023687,0.060218,0.4297,0.036531,0.23427,?,?,?,'badCluster','floating'
3650,3.1282,0.023071,1.1535,1.1557,0.12471,0.002159,0.2137,?,?,?,'unknown','floating'
1215,34.216,1.8845,2.5497,3.3081,0.28484,0.75841,0.24691,?,?,?,'floating','diving'
1153,19.38,1.1759,2.0751,2.076,0.26134,0.000926,0.26019,?,?,?,'badCluster','flying'
3246,14.886,0.79456,3.184,5.2121,0.098837,2.0281,0.22181,0,0,0,'badCluster','diving'
1152,5.1304,5.0279,0.12583,0.40346,0.27116,0.27764,0.26042,0,0,0.9375,'diving','floating'
2608,36.86,17.067,7.9463,8.7738,0.21153,0.82748,0.23006,0,0,3.125,'badCluster','flying'
1460,47.156,13.222,7.2486,7.2628,0.031251,0.014219,0.24657,0,0,0.9375,'badCluster','flying'
2017,14.518,5.1345,2.3056,2.8186,0.22034,0.51301,0.20823,?,?,?,'unknown','flying'
4050,23.875,13.236,7.7224,9.9074,0.20721,2.185,0.22222,0,0,1.25,'unknown','flying'
3103,33.331,1.9847,11.008,11.58,0.078558,0.57151,0.19336,?,?,?,'unknown','flying'
4610,2.8145,9.0526,1.1174,1.1487,0.17033,0.031219,0.22126,?,?,?,'flying','flying'
2335,8.0264,9.1249,0.21327,0.53037,0.35928,0.3171,0.23126,3.125,0,3.125,'floating','floating'
1772,10.065,0.31546,0.63547,0.65617,0.11288,0.020696,0.23702,0,0,0,'floating','floating'
5011,0.79785,5.0185,0.013798,0.12517,0.30416,0.11137,0.21553,0,0,0,'floating','floating'
8657,3.4564,2.6563,2.198,3.2883,0.23175,1.0903,0.21485,0,0,0.9375,'unknown','floating'
2708,57.641,38.659,12.985,13.873,0.13854,0.88856,0.22157,0,0,0,'floating','flying'
1278,0.19448,4.5542,0.002014,0.011748,3.4269,0.009734,0.79812,0,0,0,'unknown','diving'
3024,34.711,36.484,9.0334,10.749,0.57254,1.7157,1.1111,3.125,3.125,3.125,'diving','flying'
2832,5.8444,216.52,1.3388,1.7007,0.90246,0.3619,0.50848,0,0,0,'flying','floating'
1651,47.601,184.93,6.7937,7.6218,0.23472,0.82814,0.25439,3.4375,3.4375,6.875,'floating','flying'
2014,11.856,89.287,2.6807,2.7565,0.12452,0.075762,0.29791,?,?,?,'flying','flying'
1455,12.723,3.0524,1.7183,1.8453,0.32934,0.12701,0.24742,?,?,?,'flying','flying'
1441,33.65,4.0132,2.7254,3.3344,0.21991,0.60908,0.24983,?,?,?,'flying','flying'
1441,49.627,1.0042,7.4867,7.5594,0.051558,0.072751,0.24983,?,?,?,'flying','flying'
4319,0.52747,5.0336,0.002651,0.014966,0.29458,0.012315,0.22227,?,?,?,'unknown','floating'
1728,5.271,0.98618,0.60166,1.5575,0.29572,0.95582,0.24306,9.0625,8.75,7.1875,'floating','diving'
3771,2.0344,6.1365,1.1966,1.6201,0.30308,0.42345,0.20684,0,0,0,'diving','floating'
1728,10.895,0.017128,0.72986,1.6022,0.28178,0.87235,0.24306,0,0,3.125,'unknown','diving'
6800,7.4107,0.80365,3.8603,4.3641,0.16722,0.50379,0.21177,6.5625,0,6.5625,'diving','floating'
3024,28.418,2.132,3.9059,9.4789,0.12827,5.573,0.21825,?,?,?,'unknown','diving'
2304,33.447,8.0563,9.2206,9.4756,0.15211,0.25495,0.23438,3.125,3.125,3.125,'diving','flying'
5807,4.0536,12.362,1.1401,1.3954,0.25926,0.25531,0.21698,0,0,0,'flying','floating'
1151,34.605,1.072,2.8259,3.4754,0.23919,0.64949,0.26064,3.125,3.4375,3.125,'floating','diving'
8400,2.3035,11.407,0.50128,0.73406,0.27624,0.23278,0.21429,0,0,0,'diving','floating'
2963,5.3532,2.2334,1.3897,2.3308,0.26004,0.94114,0.22275,3.125,3.125,3.125,'floating','floating'
1518,32.755,21.219,1.5668,4.1897,0.33861,2.6229,0.23715,3.4375,3.4375,6.875,'floating','diving'
3060,19.902,1.0105,3.4961,6.3323,0.22699,2.8361,0.21569,0,0,0.625,'diving','diving'
4437,45.657,6.1121,20.028,20.753,0.15019,0.72526,0.21636,3.125,3.125,6.25,'diving','flying'
1729,33.212,17.976,5.0452,5.2306,0.14392,0.18538,0.24291,?,?,?,'badCluster','flying'
2304,12.856,10.059,1.4117,2.9912,0.16678,1.5795,0.23438,?,?,?,'flying','diving'
2615,28.165,7.7925,9.0412,9.6225,0.082282,0.58125,0.22945,3.125,3.125,7.5,'diving','flying'
2808,11.138,0.40418,2.896,4.7692,0.22267,1.8732,0.19231,0,0,0,'flying','flying'
1152,6.686,12.073,1.5987,1.678,0.29356,0.079314,0.26042,0,0,0,'flying','floating'
5776,12.449,96.664,6.3953,8.3162,0.14004,1.9209,0.19737,0,0,0,'badCluster','flying'
846,23.362,127.6,1.1599,1.1619,1.9575,0.002002,0.78014,3.4375,3.4375,3.4375,'flying','flying'
10973,3.1394,274.93,3.1796,3.4767,1.4618,0.29711,0.53586,0,0,0,'flying','floating'
9185,31.867,171.56,3.9043,18.977,1.192,15.073,0.84268,0,0,0,'floating','diving'
1889,1.5899,5.3419,0.19955,0.20628,2.5509,0.006733,0.63526,0,0,1.875,'diving','floating'
1423,37.235,102.33,4.4159,5.5574,0.49984,1.1415,0.75896,3.125,3.125,6.5625,'floating','flying'
1151,4.7415,10.026,0.56796,0.56803,0.060728,6.7e-05,0.26064,0,0,0,'badCluster','floating'
2306,54.257,36.777,12.005,12.043,0.10065,0.037838,0.23417,3.4375,3.4375,7.1875,'floating','flying'
3454,46.371,36.955,12.517,16.071,0.10038,3.5539,0.22582,?,?,?,'unknown','flying'
24990,2.6685,16.064,4.1863,6.0884,0.1679,1.902,0.20888,?,?,?,'flying','floating'
1440,35.688,8.7789,6.1012,6.3449,0.20141,0.24375,0.25,?,?,?,'floating','flying'
2882,1.4644,7.9918,0.36043,0.42223,0.19078,0.0618,0.22901,?,?,?,'flying','floating'
1152,25.79,31.912,2.7095,2.9234,0.42378,0.2139,0.26042,?,?,?,'floating','flying'
1155,41.95,21.978,4.4042,4.5787,0.18773,0.17445,0.25974,?,?,?,'flying','flying'
1175,12.847,11.887,0.27409,0.51203,0.18589,0.23794,0.25532,?,?,?,'flying','diving'
4319,10.193,9.2127,0.19152,3.1605,0.11591,2.969,0.20838,?,?,?,'diving','floating'
9378,3.2452,3.8156,1.0298,1.914,0.23053,0.88421,0.21113,0,0,2.5,'unknown','floating'
1153,6.7242,5.9851,0.31969,0.32513,0.198,0.005444,0.26019,0,0,2.5,'floating','floating'
10000,1.2357,3.8497,0.024929,0.38445,0.29049,0.35952,0.21,0,0,2.5,'badCluster','floating'
864,49.884,3.0105,4.7236,4.752,0.22324,0.028341,0.27778,6.875,3.75,6.875,'floating','flying'
2305,18.625,4.2819,4.4691,4.809,0.17317,0.33993,0.23427,?,?,?,'unknown','flying'
1440,0.46196,1,0.001364,0.007165,0.29602,0.005801,0.25,?,?,?,'flying','floating'
1180,51.043,41.336,6.3121,6.727,0.17311,0.41487,0.25424,?,?,?,'unknown','flying'
1213,5.7073,5.9687,0.3564,0.6236,0.24681,0.26721,0.24732,?,?,?,'flying','floating'
2132,4.7862,10.892,0.63729,0.79551,0.095521,0.15822,0.22514,?,?,?,'unknown','floating'
1727,37.248,117.64,6.5689,6.7592,0.1624,0.19027,0.2432,6.875,3.125,6.875,'floating','flying'
1440,44.111,63.789,6.0991,6.2085,0.08828,0.10941,0.25,3.125,3.125,3.125,'unknown','flying'
3550,4.571,8.8898,0.15291,1.6429,0.24005,1.49,0.21972,0,0,2.5,'flying','floating'
1447,9.0058,0.027865,0.95066,1.0984,0.26124,0.14772,0.24879,?,?,?,'badCluster','diving'
1557,2.4439,8.635,0.67593,0.77679,0.21816,0.10086,0.23121,?,?,?,'unknown','floating'
2894,4.7568,3.0749,1.4791,2.1109,0.17772,0.63176,0.22806,?,?,?,'floating','floating'
1153,24.539,24.9,0.87369,1.4141,0.17807,0.54043,0.26019,?,?,?,'floating','flying'
1496,25.069,2.3561,2.5603,3.1447,0.24769,0.58436,0.24064,?,?,?,'unknown','flying'
2089,30.994,26.334,8.4578,8.5143,0.098829,0.056511,0.22978,?,?,?,'unknown','flying'
911,21.961,28.838,1.8688,2.4068,0.088044,0.53799,0.26345,?,?,?,'flying','flying'
1440,24.671,2.0974,3.7894,3.9981,0.12587,0.20868,0.25,?,?,?,'badCluster','flying'
3748,3.9625,2.0195,0.52612,0.57781,0.2925,0.051698,0.22412,?,?,?,'flying','floating'
1149,24.755,4.9732,3.2141,3.2222,0.16555,0.008137,0.2611,?,?,?,'floating','flying'
6347,3.5063,0.069779,2.3886,2.3998,0.11006,0.011194,0.21743,?,?,?,'flying','diving'
1149,5.5106,3.0166,0.59716,0.59722,0.08178,6.4e-05,0.2611,?,?,?,'flying','floating'
1167,4.5553,1.8638,0.65664,0.65687,0.05689,0.000227,0.25707,?,?,?,'floating','floating'
1194,6.0049,7.3039,0.68481,0.68494,0.079064,0.000131,0.25126,?,?,?,'floating','floating'
2129,21.982,5.8137,4.661,4.6726,0.1299,0.011528,0.22546,?,?,?,'floating','flying'
4096,37.235,11.721,13.434,15.042,0.088209,1.6079,0.20508,?,?,?,'flying','flying'
2592,26.822,1.0766,3.9323,5.0242,0.13748,1.0919,0.23148,?,?,?,'badCluster','diving'
6155,4.8095,2.2372,1.9454,2.7053,0.10274,0.75994,0.21446,?,?,?,'diving','floating'
5253,6.6863,1.7043,3.0689,3.1255,0.064042,0.056589,0.21702,?,?,?,'floating','floating'
2322,4.1673,0.15823,0.90278,0.90328,0.067104,0.000502,0.23256,?,?,?,'floating','floating'
2592,7.2905,0.013889,0.5606,1.2477,0.31979,0.68713,0.23148,?,?,?,'unknown','floating'
1155,26.193,0.013805,3.0545,3.0961,0.20751,0.041598,0.25974,?,?,?,'floating','flying'
1766,7.5754,19.699,1.3096,1.5235,0.14142,0.2139,0.23783,?,?,?,'unknown','floating'
1151,25.477,16.035,2.8383,2.8819,0.26521,0.043614,0.26064,?,?,?,'floating','diving'
1441,12.777,0.97992,1.6779,2.4054,0.18145,0.72744,0.24983,?,?,?,'diving','floating'
2513,36.943,8.6906,8.3389,9.413,0.15544,1.074,0.19101,?,?,?,'floating','flying'
4505,3.541,4.4211,0.63681,1.4048,0.29751,0.76797,0.2131,?,?,?,'flying','floating'
1575,18.1,10.289,2.1597,2.2261,0.16368,0.066468,0.22857,?,?,?,'floating','floating'
2795,38.506,35.314,9.2127,9.6542,0.28064,0.44155,0.21467,?,?,?,'floating','flying'
11150,1.1771,2.7925,0.55012,0.66529,0.29602,0.11518,0.20986,?,?,?,'flying','floating'
1157,22.478,0.36099,1.8004,2.5599,0.34844,0.75955,0.25929,?,?,?,'floating','flying'
2589,4.8984,4.9771,0.48406,0.51634,0.19577,0.032278,0.23175,?,?,?,'flying','floating'
16143,2.5549,0.050926,3.9807,5.3016,0.15391,1.3209,0.20814,?,?,?,'floating','diving'
4367,4.1125,7.0194,0.69056,1.2306,0.18581,0.53999,0.21983,?,?,?,'diving','floating'
2016,7.6616,8.9826,0.21671,0.23904,0.25304,0.022336,0.2381,?,?,?,'badCluster','floating'
2354,6.425,1.3894,1.0199,1.0848,0.16389,0.0649,0.2294,?,?,?,'floating','floating'
1728,48.23,29.708,9.6452,9.6779,0.044161,0.032714,0.24306,?,?,?,'floating','floating'
2774,49.886,17.063,9.8866,10.979,0.26314,1.0922,0.21629,?,?,?,'unknown','flying'
6076,3.2988,1.8444,3.4318,3.9949,0.23282,0.56309,0.21725,?,?,?,'flying','floating'
6229,0.77442,13.736,0.45135,0.49557,0.25571,0.044226,0.20228,?,?,?,'unknown','floating'
2302,23.934,11.712,5.1117,6.2881,0.26612,1.1764,0.18245,?,?,?,'floating','flying'
10080,2.4596,0.66777,2.4783,2.7766,0.1657,0.29825,0.20833,?,?,?,'badCluster','floating'
5041,3.515,0.83145,1.222,1.2354,0.1434,0.013433,0.21424,?,?,?,'floating','floating'
3271,4.8162,11.377,0.094599,1.9354,0.28473,1.8408,0.22012,?,?,?,'diving','floating'
3759,1.7697,5.2878,0.84088,0.85819,0.3449,0.017313,0.22346,?,?,?,'floating','floating'
1444,31.636,0.93663,5.6721,5.8756,0.27187,0.20348,0.24931,?,?,?,'floating','flying'
2016,36.198,22.74,5.0682,5.7598,0.32214,0.69155,0.2381,?,?,?,'unknown','flying'
1443,45.358,98.709,4.5879,5.7148,0.19172,1.1269,0.24948,?,?,?,'flying','flying'
1728,49.522,113.87,4.595,6.3196,0.20455,1.7246,0.24306,?,?,?,'flying','flying'
1533,42.949,25.913,5.599,5.8395,0.19295,0.24054,0.23483,?,?,?,'unknown','flying'
1520,3.567,57.117,1.0286,1.2574,0.22368,0.22875,0.23684,?,?,?,'flying','floating'
3453,1.3536,11.109,0.77817,1.0535,0.25903,0.27534,0.22589,?,?,?,'unknown','floating'
13853,4.3218,48.18,3.0361,6.0884,0.13217,3.0523,0.20357,?,?,?,'floating','floating'
2591,35.333,8.046,1.3134,3.0399,0.25768,1.7265,0.23157,?,?,?,'floating','diving'
3061,36.971,79.785,1.4151,3.233,0.15538,1.8179,0.21562,?,?,?,'diving','diving'
4979,3.7673,11.382,1.2275,1.3455,0.18307,0.11797,0.21691,?,?,?,'badCluster','floating'
1254,35.433,0.95898,5.7146,6.1002,0.30238,0.38558,0.23923,?,?,?,'floating','flying'
8790,0.77539,0.26719,0.62404,0.9752,0.31401,0.35116,0.2116,?,?,?,'unknown','floating'
3229,5.7712,3.1806,0.86195,1.5337,0.20376,0.6718,0.22298,?,?,?,'floating','floating'
2363,33.286,31.393,6.8607,7.6991,0.11792,0.83837,0.22852,?,?,?,'floating','flying'
1825,44.821,7.0369,9.094,9.146,0.025384,0.051944,0.23014,?,?,?,'flying','flying'
3831,3.03,5.3267,0.86291,2.4636,0.19601,1.6007,0.21926,?,?,?,'badCluster','floating'
2674,8.0669,48.246,0.47057,1.0327,0.12005,0.56214,0.22438,?,?,?,'floating','floating'
2305,34.247,5.8045,7.3192,8.2582,0.1738,0.93907,0.23427,?,?,?,'unknown','flying'
1292,34.427,16.774,3.8123,4.1486,0.11077,0.33628,0.2322,?,?,?,'flying','flying'
1470,14.048,0.99988,0.95069,0.98301,0.064636,0.032325,0.2449,?,?,?,'flying','floating'
3329,27.345,11.505,4.8871,8.9342,0.30694,4.0472,0.21628,?,?,?,'floating','flying'
2303,8.591,3.0962,0.51525,1.9177,0.21798,1.4024,0.23448,?,?,?,'flying','floating'
3787,8.1953,1.8053,1.4817,2.9487,0.18467,1.4671,0.22181,?,?,?,'floating','floating'
2606,3.384,5.2172,1.2026,1.3541,0.26411,0.15154,0.23024,?,?,?,'floating','floating'
6369,3.051,15.16,0.4531,0.4922,0.35865,0.039102,0.21668,?,?,?,'floating','floating'
1438,34.977,1.9764,2.6199,3.9618,0.24397,1.3419,0.25035,?,?,?,'floating','diving'
7511,2.0271,15.508,0.058948,0.15499,0.28157,0.09604,0.21568,?,?,?,'badCluster','floating'
1151,12.676,3.9605,0.014528,1.7636,0.33923,1.7491,0.26064,?,?,?,'floating','flying'
1435,26.746,2.5568,3.9719,4.2812,0.35943,0.30933,0.25087,?,?,?,'flying','flying'
3775,1.083,1.147,0.027474,0.054942,0.28749,0.027467,0.22252,?,?,?,'unknown','floating'
9855,1.1186,0.43134,0.005108,0.063127,0.28137,0.058019,0.21309,?,?,?,'floating','floating'
2692,27.726,4.9918,5.6281,5.9318,0.17507,0.30377,0.22288,?,?,?,'unknown','flying'
1728,2.7396,1.9895,0.24172,0.24829,0.20279,0.006566,0.24306,?,?,?,'diving','floating'
2017,35.773,3.5544,1.2207,3.4516,0.32308,2.2309,0.23798,?,?,?,'floating','diving'
3809,2.027,6.1277,2.5243,2.8347,0.24822,0.31039,0.22053,?,?,?,'diving','floating'
2880,57.654,32.257,14.183,14.958,0.20536,0.77544,0.22917,?,?,?,'floating','flying'
2042,3.7868,5.075,1.1295,1.1422,0.29919,0.012648,0.23506,?,?,?,'unknown','floating'
1840,27.878,16.074,6.0033,6.0057,0.10965,0.002424,0.22826,?,?,?,'floating','flying'
4607,6.0124,23.575,0.99277,2.5673,0.20474,1.5745,0.20838,?,?,?,'flying','floating'
1193,28.805,7.347,3.3209,3.7249,0.32092,0.40401,0.25147,?,?,?,'unknown','flying'
2342,30.293,10.033,3.418,5.9485,0.30058,2.5305,0.23057,?,?,?,'flying','diving'
2881,37.556,9.7756,5.2659,6.4208,0.27682,1.1549,0.22909,?,?,?,'diving','diving'
1442,13.8,6.9269,0.43985,0.74254,0.20806,0.30269,0.24965,?,?,?,'diving','diving'
2016,9.725,4.7709,2.0486,2.8356,0.16466,0.78703,0.2381,0,0,0,'unknown','floating'
1439,40.439,35.383,4.5837,5.0601,0.17816,0.47647,0.25017,3.125,3.125,3.125,'floating','flying'
12591,6.0483,54.818,2.4868,4.9611,0.57348,2.4743,0.4527,0,0,0,'flying','floating'
2707,6.9824,5.4952,0.63022,1.985,0.44669,1.3548,4.5216,0,0,0,'floating','floating'
1599,32.507,1.0082,3.8309,5.3362,0.668,1.5053,4.6154,0,0,0,'floating','floating'
2394,56.743,22.801,14.665,15.439,0.37984,0.77445,4.2857,0,3.4375,7.1875,'floating','flying'
1146,5.0297,0.35381,0.35057,0.43455,1.2253,0.083972,4.1885,0,0,1.875,'unknown','floating'
1040,8.821,0,0.52125,0.80134,1.1297,0.28009,4.6731,0,2.8125,5.9375,'floating','floating'
1054,1.9794,17.05,0.094491,0.20634,1.255,0.11185,5.8634,?,?,?,'floating','floating'
4691,2.5868,5.8892,1.7163,1.902,0.30195,0.18574,0.21744,?,?,?,'badCluster','floating'
1152,5.8958,9.9931,0.35272,0.75524,0.31388,0.40251,0.26042,?,?,?,'diving','diving'
2016,3.6921,2,0.91778,0.91899,0.11884,0.001205,0.2381,?,?,?,'diving','floating'
7537,6.8229,7.0273,0.42213,4.1168,0.24522,3.6947,0.21494,?,?,?,'floating','diving'
1152,20.094,9.1544,1.7435,1.7641,0.33334,0.020632,0.26042,?,?,?,'diving','flying'
4448,7.3289,7.3343,1.7905,1.8337,0.18246,0.043269,0.21583,?,?,?,'flying','floating'
1523,17.105,2.1239,1.6284,2.0004,0.059704,0.37198,0.23638,?,?,?,'floating','floating'
2063,35.06,4.6259,5.4133,6.4763,0.19419,1.063,0.23267,?,?,?,'unknown','flying'
3454,0.58532,16.956,0.035015,0.60423,0.30651,0.56922,0.22582,?,?,?,'unknown','floating'
1179,4.0215,6.6924,0.060502,0.11985,0.237,0.059353,0.25445,?,?,?,'floating','floating'
1153,34.258,4,3.7623,3.9109,0.17446,0.14863,0.26019,?,?,?,'floating','flying'
1152,28.916,3.0104,1.9227,2.4637,0.26154,0.54103,0.26042,?,?,?,'flying','flying'
1152,35.023,2,3.3029,4.0159,0.26737,0.71305,0.26042,?,?,?,'flying','flying'
4034,2.4164,0.048589,0.55686,1.6066,0.14333,1.0497,0.2231,?,?,?,'flying','flying'
1151,43.903,4.0313,4.8101,5.0545,0.26405,0.24434,0.26064,?,?,?,'unknown','flying'
6673,5.11,4.4982,1.2499,3.597,0.094954,2.3471,0.2068,?,?,?,'flying','floating'
